record_type,timestamp_utc,transaction_hash,block_number,event_index,status,from_address,to_address,asset,token_name,token_type,token_reputation,amount,amount_raw,decimals,transaction_fee_eth,transaction_fee_wei,method,token_contract,source_url
native_transaction,2024-06-26T12:40:35.000000Z,0xfe61afa17db943207995ef7a5d2e115be0b522633ce9ffa486fa71de41924db8,20175925,,ok,0x57CF1972091A19643D105Ef3bF4b8203D5c27ccB,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,ETH,,native,,0,0,18,0.000083448273972,83448273972000,,,https://eth.blockscout.com/tx/0xfe61afa17db943207995ef7a5d2e115be0b522633ce9ffa486fa71de41924db8
native_transaction,2024-06-26T13:39:47.000000Z,0xc21fdc2c4faf3280deeb87bb78c4084090cb1f367e18438fcc7052f61844259b,20176220,,ok,0x57c39d3021F6C5c78DC46dEC91cB9CdEc8c27CcB,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,ETH,,native,,0.000015157,15157000000000,18,0.000139126331442,139126331442000,,,https://eth.blockscout.com/tx/0xc21fdc2c4faf3280deeb87bb78c4084090cb1f367e18438fcc7052f61844259b
native_transaction,2024-07-29T05:50:11.000000Z,0x2e3614a5978594ca9e21cc5dfa1edd755b59762fa13c4dd1f804cee937beebda,20410234,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x2B0c25a15A2117Cef25Fd57Ff040f755503A7F6F,ETH,,native,,0.30157536,301575360000000000,18,0.000042,42000000000000,,,https://eth.blockscout.com/tx/0x2e3614a5978594ca9e21cc5dfa1edd755b59762fa13c4dd1f804cee937beebda
native_transaction,2024-07-29T05:57:35.000000Z,0x3c05abce94f706583c05df3e6e1dc38f01e6a643c34f290642ab4ed0ede8bac1,20410270,,ok,0x2B0c60E670B63174C394C603fCE392aBf8c77F6F,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,ETH,,native,,0.000030157,30157000000000,18,0.00002857611582,28576115820000,,,https://eth.blockscout.com/tx/0x3c05abce94f706583c05df3e6e1dc38f01e6a643c34f290642ab4ed0ede8bac1
token_transfer,2024-07-29T05:58:59.000000Z,0x1063ef541830133165b54a88da125519f5053f317f5b3d683667e69bec7d629a,20410277,581,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x2B0c60E670B63174C394C603fCE392aBf8c77F6F,ETH,ETH...,ERC-20,ok,0.30157536,301575360000000000,18,,,0xa9059cbb,0x0Af4E0C1F67f0CD47E134bD3dfAc539a36a081Cb,https://eth.blockscout.com/tx/0x1063ef541830133165b54a88da125519f5053f317f5b3d683667e69bec7d629a
native_transaction,2024-07-29T06:10:35.000000Z,0x619a0b49f56b85cbc7c9230531e893b63daf8f600dfae3761b1065c0bb6cd2d3,20410335,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0xAE01efC81074CC793cE072422DeEC3E6843d27D6,ETH,,native,,0.29736796,297367960000000000,18,0.000042,42000000000000,,,https://eth.blockscout.com/tx/0x619a0b49f56b85cbc7c9230531e893b63daf8f600dfae3761b1065c0bb6cd2d3
native_transaction,2024-07-29T06:13:59.000000Z,0x913ca68d52dd21c025434bc202fa6b0bf091f51bdbd8d2df5a7ca5fb5f528910,20410352,,ok,0xAE01CF1FfF9CA310099F46da22C32B57a0B727D6,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,ETH,,native,,0.000029736,29736000000000,18,0.000027266185107,27266185107000,,,https://eth.blockscout.com/tx/0x913ca68d52dd21c025434bc202fa6b0bf091f51bdbd8d2df5a7ca5fb5f528910
token_transfer,2024-07-29T06:15:11.000000Z,0x725f91ffa8ec271cf120c75957df7ba9a1f1c3cae798511d30466b9fee2dbbbb,20410358,297,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0xAE01CF1FfF9CA310099F46da22C32B57a0B727D6,ETH,ETH...,ERC-20,ok,0.29736796,297367960000000000,18,,,0xa9059cbb,0x0Af4E0C1F67f0CD47E134bD3dfAc539a36a081Cb,https://eth.blockscout.com/tx/0x725f91ffa8ec271cf120c75957df7ba9a1f1c3cae798511d30466b9fee2dbbbb
token_transfer,2024-07-29T06:21:35.000000Z,0x252b5423a2cfded679e1b66bb152725788bc074241f3e1535d47b6f07d357a1a,20410390,426,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0xaE015865a3769Fda188cB8f3DedEa85451C627d6,EТH ,EТH,ERC-20,ok,0.29736796,297367960000000000,18,,,0x12514bba,0xF561CA86b5774cfCD6081D4E0e2fe465924316D3,https://eth.blockscout.com/tx/0x252b5423a2cfded679e1b66bb152725788bc074241f3e1535d47b6f07d357a1a
token_transfer,2024-07-29T06:21:35.000000Z,0x252b5423a2cfded679e1b66bb152725788bc074241f3e1535d47b6f07d357a1a,20410390,439,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x2b0C0EEf95429DD55044686a54CB6E723dcd7f6F,EТH ,EТH,ERC-20,ok,0.30157536,301575360000000000,18,,,0x12514bba,0xF561CA86b5774cfCD6081D4E0e2fe465924316D3,https://eth.blockscout.com/tx/0x252b5423a2cfded679e1b66bb152725788bc074241f3e1535d47b6f07d357a1a
token_transfer,2024-07-29T06:27:23.000000Z,0xe2154674af616b958e667d7cce8f105b13d08d28a2e4da129bca2c7ca49f5db7,20410419,290,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x2B0c60E670B63174C394C603fCE392aBf8c77F6F,ETH,ETH...,ERC-20,ok,0.30157536,301575360000000000,18,,,0xa9059cbb,0x0Af4E0C1F67f0CD47E134bD3dfAc539a36a081Cb,https://eth.blockscout.com/tx/0xe2154674af616b958e667d7cce8f105b13d08d28a2e4da129bca2c7ca49f5db7
native_transaction,2024-07-29T06:41:47.000000Z,0xbd9d4555bee234284fd07a78cd67d6ab9ebb4934a6c8f85b001afbf403f50a28,20410491,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0xD523794C879D9eC028960a231F866758e405bE34,ETH,,native,,20,20000000000000000000,18,0.000623056188419814,623056188419814,stake,,https://eth.blockscout.com/tx/0xbd9d4555bee234284fd07a78cd67d6ab9ebb4934a6c8f85b001afbf403f50a28
native_transaction,2024-09-05T12:52:59.000000Z,0x2b66e4ba6a3d6e34d2403e70690d3f0f9855b5b601effa4189a29d5287c16310,20684508,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x3D3608a12984dE35afB9476c0eEFd21C741C7c30,ETH,,native,,0.11164444,111644440000000000,18,0.00006325442025,63254420250000,,,https://eth.blockscout.com/tx/0x2b66e4ba6a3d6e34d2403e70690d3f0f9855b5b601effa4189a29d5287c16310
native_transaction,2024-10-11T07:49:23.000000Z,0x6063dd47d6ef836fdd822ac5e827485619c4a53513f05b5ed33ab40d6244b357,20940994,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x941A6F2610b8317FAaa498BA1d286F3706d3B9da,ETH,,native,,0.44273365,442733650000000000,18,0.000284759685231,284759685231000,,,https://eth.blockscout.com/tx/0x6063dd47d6ef836fdd822ac5e827485619c4a53513f05b5ed33ab40d6244b357
native_transaction,2024-11-21T05:26:23.000000Z,0xc93cdf33aadd862865a44e5e762ec3098cebb4fb0b2ff670e6b4d1938376d082,21234009,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0xa9eB0A8ac075E208Ccd6D1eE7bdAbC56F268fbA7,ETH,,native,,0.08534058,85340580000000000,18,0.000246950110155,246950110155000,,,https://eth.blockscout.com/tx/0xc93cdf33aadd862865a44e5e762ec3098cebb4fb0b2ff670e6b4d1938376d082
native_transaction,2024-12-12T09:21:11.000000Z,0xdaa8e9cb813c85321ef5c3723c07a11acafec9e5131c4a7b2035606b5e77ea73,21385495,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x64d624080e852849159fAa2F2010e576e44C72c1,ETH,,native,,0.27157008,271570080000000000,18,0.000315123518199,315123518199000,,,https://eth.blockscout.com/tx/0xdaa8e9cb813c85321ef5c3723c07a11acafec9e5131c4a7b2035606b5e77ea73
native_transaction,2025-01-29T13:12:35.000000Z,0x372db83d67d05420abe8e7677244d369b6b8c68873c13ab6215ef27a7572862e,21730406,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x21861f96aaDB13C352f12404fFDF372Ac33dD34A,ETH,,native,,0.34338024,343380240000000000,18,0.000064119191178,64119191178000,,,https://eth.blockscout.com/tx/0x372db83d67d05420abe8e7677244d369b6b8c68873c13ab6215ef27a7572862e
native_transaction,2025-05-27T08:13:59.000000Z,0xdaafb203b5f97fa2841d30c392212f56b9df73c8d3cb99de0c484e141d1a4eb1,22572861,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x36aE558390102c697dD73893FCCcc5dA5aBc183b,ETH,,native,,0.41326467,413264670000000000,18,0.000073159638342,73159638342000,,,https://eth.blockscout.com/tx/0xdaafb203b5f97fa2841d30c392212f56b9df73c8d3cb99de0c484e141d1a4eb1
native_transaction,2025-07-26T09:32:11.000000Z,0xca4afbef4f218f82e04e3a1b5835ffff8289bbc14bc3779a3b8cdd52995f6eb6,23002445,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,ETH,,native,,0,0,18,0.00011231443899744,112314438997440,transfer,,https://eth.blockscout.com/tx/0xca4afbef4f218f82e04e3a1b5835ffff8289bbc14bc3779a3b8cdd52995f6eb6
token_transfer,2025-07-26T09:32:11.000000Z,0xca4afbef4f218f82e04e3a1b5835ffff8289bbc14bc3779a3b8cdd52995f6eb6,23002445,259,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x5F9111d50a62d3aC2D123A02d98144bCf2F5c8Da,BNT,Bancor Network,ERC-20,ok,100,100000000000000000000,18,,,0xa9059cbb,0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,https://eth.blockscout.com/tx/0xca4afbef4f218f82e04e3a1b5835ffff8289bbc14bc3779a3b8cdd52995f6eb6
native_transaction,2025-07-26T09:33:47.000000Z,0x94ff8355587b19a40729a35e3854c85d4d2cdbf73edb2c2dff849e4da7bcd10b,23002453,,ok,0xEbA88149813BEc1cCcccFDb0daCEFaaa5DE94cB1,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,ETH,,native,,0.01941936,19419360000000000,18,0.000021,21000000000000,,,https://eth.blockscout.com/tx/0x94ff8355587b19a40729a35e3854c85d4d2cdbf73edb2c2dff849e4da7bcd10b
native_transaction,2025-07-26T09:41:11.000000Z,0x3a982df158b1a6ef94538a8b0d45dd65b0d9e92423f257e110a64ae97c8f4a7c,23002489,,ok,0x31aeaB4FF2D0bB779f4a274b75D598d7c426E974,0x58b6A8A3302369DAEc383334672404Ee733aB239,ETH,,native,,0,0,18,0.000011366826724889,11366826724889,approve,,https://eth.blockscout.com/tx/0x3a982df158b1a6ef94538a8b0d45dd65b0d9e92423f257e110a64ae97c8f4a7c
native_transaction,2025-07-26T09:52:11.000000Z,0x0f3e7cd9bf4ff2bc63f57ec16d3285e43174f8e7d7d111133e05a0938a25b4b7,23002543,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x58b6A8A3302369DAEc383334672404Ee733aB239,ETH,,native,,0,0,18,0.000012106251338987,12106251338987,approve,,https://eth.blockscout.com/tx/0x0f3e7cd9bf4ff2bc63f57ec16d3285e43174f8e7d7d111133e05a0938a25b4b7
token_transfer,2025-08-20T03:50:11.000000Z,0xa0bd98669911318db0549c09fa0fbea320a3ae47e6c23bb432b41e5a369b428e,23179711,856,ok,0x29903Cd0A47c868b97e9F4bA0564AF81bc2cD30f,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,PCHS,Peaches.Finance,ERC-20,ok,102.852453,102852453000000000000,18,,,0x60806040,0xa4C6984E817c086Ddc3EBAEedBdcc01469586918,https://eth.blockscout.com/tx/0xa0bd98669911318db0549c09fa0fbea320a3ae47e6c23bb432b41e5a369b428e
native_transaction,2025-08-26T05:56:47.000000Z,0x87c2d35a6549d00914510f02208937ce8bbec7680a45c3554489991435c031f6,23223338,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0xefFdC5bFccdbaB2dE8aE47819FEbeE23ce87e6af,ETH,,native,,0.1225156,122515600000000000,18,0.00002544522057,25445220570000,,,https://eth.blockscout.com/tx/0x87c2d35a6549d00914510f02208937ce8bbec7680a45c3554489991435c031f6
token_transfer,2025-08-30T02:18:47.000000Z,0x37af92ef11ca76e954ca1c53757f3ecc556ae594deb0f89b654f8670f5bdcc44,23250917,655,ok,0xbeDa74fa9b87bbCe9BBcf870cBA3E3f7F877573B,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,WETH,WETH,ERC-20,ok,0.0000001,100000000000,18,,,0x60806040,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,https://eth.blockscout.com/tx/0x37af92ef11ca76e954ca1c53757f3ecc556ae594deb0f89b654f8670f5bdcc44
native_transaction,2025-11-12T08:42:47.000000Z,0x76eae7aa0ca15512585b2cd6bc63491461d957ce6f03030b40b93026d57cffca,23782026,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0xA151F3BbdCDE4752D07ea41F7c54F585ed48C225,ETH,,native,,0.15636768,156367680000000000,18,0.000045911212326,45911212326000,,,https://eth.blockscout.com/tx/0x76eae7aa0ca15512585b2cd6bc63491461d957ce6f03030b40b93026d57cffca
native_transaction,2025-11-12T09:10:23.000000Z,0x1bffe0c2c864beba175687f045c5cc153e4c4a73fbea9974b3b7d763d7b880ab,23782163,,ok,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,0x1BDaD05a4b161d93186b90a9152e3b511f5aD52b,ETH,,native,,0.15644041,156440410000000000,18,0.000045540169857,45540169857000,,,https://eth.blockscout.com/tx/0x1bffe0c2c864beba175687f045c5cc153e4c4a73fbea9974b3b7d763d7b880ab
token_transfer,2026-02-25T03:57:23.000000Z,0xd5763e249ef3dd389a21f8fc8e45bb15119fc747d211282cb6c0765af6548f7a,24531382,454,ok,0x8F184D0BDE636b79310d642b56101E493EDfA1d3,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,YF-DAI,YfDAI.finance,ERC-20,ok,0.001,1000000000000000,18,,,0xece8c31c,0xf4CD3d3Fda8d7Fd6C5a500203e38640A70Bf9577,https://eth.blockscout.com/tx/0xd5763e249ef3dd389a21f8fc8e45bb15119fc747d211282cb6c0765af6548f7a
token_transfer,2026-03-29T06:38:35.000000Z,0x5b504eaca40f04b7acedb5b0e01dce66fbe6c4fd4cb6ba93a7fa8bc5383f4c97,24761503,568,ok,0xD152f549545093347A162Dce210e7293f1452150,0x677878F16c6c7D6fA72510F7fbE355D1eaE276D0,HEX,HEX,ERC-20,ok,1,100000000,8,,,0xc73a2d60,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,https://eth.blockscout.com/tx/0x5b504eaca40f04b7acedb5b0e01dce66fbe6c4fd4cb6ba93a7fa8bc5383f4c97
